Cage,Line,Gen,Status,Sex,4.17,4.23,4.61,4.82,4.96,5.2,5.41,6.02,6.06,6.21,6.3,6.53,6.64,6.94,7.08,7.66,8.06,8.38,9.63,9.74,10.41,10.61,10.85,11.04,11.16,11.5,12.27,12.56,12.63,12.96,13.47,13.59,13.82,13.95,14.37,14.86,15.38,15.45,15.63,15.77,15.87,15.99,16.11,16.32,16.45,16.52,16.59,16.66,16.73,16.85,16.94,17.01,17.07,17.17,17.21,17.26,17.32,17.37,17.41,17.45,17.47,17.52,17.55,17.69,17.7,17.72,17.75,17.84,17.96,18.01,18.12,18.17,18.21,18.27,18.32,18.37,18.39,18.42,18.48,18.53,18.64,18.68,18.72,18.88,18.89,18.93,18.98,19.01,19.04,19.05,19.08,19.12,19.25,19.29,19.43,19.48,19.51,19.56,19.59,19.62,19.66,19.76,19.8,19.83,20.05,20.07,20.11,20.13,20.2,20.33,20.37,20.5,20.55,20.59,20.62,20.64,20.68,20.84,20.88,20.9
G6_MB09,MB09,6,Mixed,Male,0,0,1038.49,0,594.27,905.04,2224.57,891.38,436.09,251.84,674.93,603.72,323.14,2852.51,0,2190.47,0,363.74,982.7,642.25,5140.8,136449.88,306.28,4805.26,975.14,337.12,810.32,0,30503.97,683364.38,3201.99,54067.2,410.8,786.67,0,0,0,0,238.25,479.36,0,368.76,191.96,4673.4,227.61,414.72,509.32,670.45,438.31,329.45,2628.98,553.21,426.57,481.28,512.15,183.36,647.62,0,431.41,209.99,91.16,251.34,0,265.04,494.7,531.35,315.33,400.95,1296.87,3241.59,1750.8,0,355.26,1494.1,0,1325.78,0,4835.18,0,260.45,1810.13,1373.46,549.89,809.46,0,1655.68,0,1148.09,483.62,0,0,327.17,556.05,810.7,628.11,0,0,0,72.42,0,196.08,263.1,2665.17,1352.67,137.29,131.21,185.28,242.24,170.97,1379.44,776.07,104.68,451.65,0,748.03,0,6524.03,0,2730.63,1261.77
G6_MB46,MB46,6,Mixed,Male,464.21,296.93,107.86,387.33,1169.99,641.82,858.93,180.17,4313.3,2328.58,127.17,1774.72,0,4335.6,418.36,683.2,243.33,328.38,0,903.52,1312.83,34389.41,0,895.94,1419.3,0,325.89,444.8,5128.98,107438.62,421.32,5440.97,0,167.21,318.62,218.49,0,181.58,0,1175.08,180.8,270.48,3187.36,0,393.07,518.88,268.18,1294.59,0,0,330.2,0,0,207.23,944.81,0,308.33,0,0,0,206.07,0,0,0,1098.9,0,519.48,0,1045.46,586.51,640.18,0,0,0,693.63,0,0,1476.29,0,560.6,317.81,0,415.91,581.97,0,2243.69,0,1693.47,0,0,0,0,256.17,393.97,450.48,0,0,0,0,0,0,0,0,5374.24,0,574.74,0,323.7,189.48,0,477.52,0,663.36,1903.34,0,685.94,0,0,0,0
G6_MB64,MB64,6,Mixed,Male,79.11,0,306.43,0,588.44,0,1043.12,423.63,302.77,210.18,236.9,828.13,172.07,3769.01,0,1935.52,0,345.27,449.74,714.12,1828.97,44646.91,193.57,1326.93,1175.48,0,240.04,370.75,15330.72,304561.47,1360.3,20990.31,101.7,356.67,309.05,189.96,83.81,0,225.57,632.85,176.94,296.9,8928.22,1862.42,222.34,732.82,270.61,583.57,0,0,1719.71,0,0,0,580.39,0,279.08,0,2321.37,0,0,0,0,0,2105.36,0,236.69,0,814.48,1504.13,1108.13,0,0,616.26,693.52,0,0,4832.51,0,0,0,384.27,343.56,702.88,0,1781.91,0,0,777.31,0,0,0,288.81,757.76,557.76,0,0,0,0,0,0,0,0,747.32,0,211.88,0,0,0,372.13,463.94,0,464.74,0,755.26,443.33,0,950.34,0,439.75
G6_NB02,NB02,6,Mixed,Male,654.42,459.51,414.96,644.92,1743.22,1906.44,2559.16,922.56,5503.37,3078.38,829.53,2118.47,0,4654.65,670.84,17249.52,261.95,508.24,437.19,1400.48,2320.21,73823.34,343.56,2983.97,2288.4,506.19,0,356.65,16682.53,461801.09,1302.99,19815.45,407.45,672.22,379.9,458.31,240.37,0,149.74,1684.41,347.02,498.73,26832.5,9250.78,541.54,549.61,623.93,2276.87,175.77,565.71,1794.52,551.86,499.43,221.59,1241.52,172.08,824.72,0,547.78,439.03,524.7,170.01,505.97,703.26,3265.65,0,1068.6,415.73,2405.04,4700.49,3297.91,0,910.19,1502.68,0,1862.05,0,10312.63,0,908.8,1926.91,1635.02,1374.19,198.96,3990.51,5425.09,0,4627.31,1705.06,0,413.5,945.07,0,4744.04,0,2879.61,505.83,558.05,0,628.05,399.08,144.79,11759.47,4459.06,234.59,113.44,237.97,587.9,722.03,1861.08,0,115.93,2257.86,0,866.74,7097.29,0,0,2186.13,1535.4
G6_NB28,NB28,6,Mixed,Male,579.17,488.18,1072.26,437.01,1128.77,0,1218.71,0,3766.53,2099.95,467.09,1301.69,275.5,4749.85,0,6424.62,0,0,3665.3,693.42,5446.12,96204.89,710.09,3395.87,2733.74,0,1026.1,374.93,94646.46,1207865.12,0,43929.63,0,1147.49,0,449.43,0,0,313.72,2416.07,310,0,0,3820.01,432.31,477.42,468.05,1097.67,0,140.47,1198.46,553.98,268.52,197.76,1753.91,149.19,614.63,0,2794.61,225.51,254.12,0,458.03,0,210.63,385.87,1699.73,0,985.48,838.5,1299.6,542.06,0,677.09,828.72,0,0,5338.09,0,887.21,1620.67,636.25,1179.8,3789.5,0,6332.69,0,960.55,835.03,446.88,882.17,1228.74,2005.71,2237.42,2958.97,575.41,0,294.65,0,0,286.9,206.64,7265.87,3471.11,123.79,219.32,197.52,1174.37,334.07,1543.34,1394.88,0,389.38,296.1,910.04,642.02,11877.59,4678.11,0,1799.24
G6_UT03,UT03,6,Mixed,Male,325.13,644.81,167.13,720.93,1354.57,642.2,1807.67,280.09,5450.56,3111.06,592.7,780.7,0,2456.38,360.93,2535.05,321.05,334.54,445.5,444.37,1784.38,40399.42,251,708.03,1004.05,0,0,258.58,13188.17,256037.92,568.71,4213.5,216.64,420.7,174.2,1006.01,270.48,296.27,151.84,2122.84,617.14,545.5,8112.71,0,268.56,460.23,331.64,1373.87,0,0,590.54,0,0,0,1975.05,0,0,1093.95,0,0,2152.56,0,0,0,0,993.31,0,0,2044.32,0,0,0,1450.14,616.29,1625.61,0,0,2459,0,0,0,0,977.74,837.47,0,579.78,0,1938.91,0,0,0,0,1410.77,1188.35,0,1802.57,0,2199.8,0,0,0,0,0,6035.87,791.18,0,0,2201.88,0,2092.14,0,0,0,0,813.09,0,4301.89,0,4980.78,0
G6_BR05,BR05,6,Mixed,Male,0,448.21,796.3,701.1,1282.12,798.14,1731.37,271.6,5207.53,3006.8,621.99,396.12,197.5,2761.68,252.48,2056.07,336.15,226.12,1168.2,278.57,5399.08,87942.06,285.47,4100.78,2882.86,0,0,0,33454.73,404064.22,2245.67,27072.88,376.46,694.59,396.46,801.09,249.18,0,165.19,2749.29,432.52,606.45,15213.93,2906.56,273.63,555.05,358.39,736.52,154.72,133.86,1041.46,223.86,263.75,216.15,1848.35,188.25,603.92,472.09,296.64,0,1227.51,296.42,0,183.26,419.96,415.24,0,0,510.65,596.95,688.61,0,971.46,741.65,1696.46,490.37,223.13,6292.28,394.16,958.07,1162.8,879.25,324.86,836.61,1400.66,582.64,2478.05,1605.9,550.44,354.37,316.8,202.92,144.54,1005,808.23,649.31,352.05,1503.48,0,55.18,114.81,106.42,0,1958.6,638.74,0,447.43,1701.07,632.89,1858.64,0,226.91,342.65,223.02,0,498.75,289.1,5096.16,0,1177.21
G6_BR34,BR34,6,Mixed,Male,0,1108.2,0,747.86,0,0,0,0,1698.17,860.39,0,0,0,0,0,708.57,0,0,1411.9,0,813.86,12547.98,76228.91,0,0,704.53,520.51,0,3519.27,59152.92,7361.44,1130.7,0,0,2968.2,1895.32,0,0,0,1940.74,856.31,0,1982.57,770.51,643.08,344.72,0,0,0,0,0,0,290.95,0,0,0,240.52,0,915.64,0,0,515.73,0,0,362.38,252542.75,0,0,1016.49,3423.65,3539.81,0,1598.3,3122.1,880.75,5296.43,26899.87,5678.36,35118.18,0,0,2878.15,0,1505.94,1059.52,0,172700.08,106139.46,0,342141.41,132428.64,0,4954.01,3448.38,1194.12,0,210716.11,11009.41,69015.5,0,2248.27,1358.42,572.32,759.2,808.96,956.61,12332.81,1688.58,2131.43,0,873.51,1496.05,684.18,0,5468.5,0,1988.57,0,0,266.51
G6_MB09,MB09,6,Mixed,Male,0,0,776.77,0,583.02,1274.99,1582.64,1432.97,0,0,437.26,534.63,410.29,1672.35,0,11858.46,0,0,1339.78,637.08,5762.41,132723.23,483.1,3335.77,982.96,0,0,0,43614.11,807186,3962.07,58213.3,378.98,725.06,0,0,142.6,0,159.99,1567.19,0,287.49,18117.32,4877.35,210.55,367.35,703.61,418.47,617.95,401.19,3889.31,392.56,170.55,238.22,1518.36,0,361.87,0,652.3,129.02,119.6,271.44,0,0,302.33,593.91,272.31,382.52,890.78,877.43,1517.11,0,359.49,649.88,0,417.97,272.24,3693.93,0,788.46,1554.39,1029.7,523.22,612.31,1642.84,0,0,0,0,0,0,433.56,1442.17,3374.05,793.17,222.03,0,109.56,0,515.1,0,417.38,3801.15,1902.71,99.8,160.66,153,599.98,0,1410.6,273.41,0,868.29,281.58,0,5641.58,0,2839.36,1831.03,0
G6_MB46,MB46,6,Mixed,Male,511.51,396.68,1561.2,443.23,1095.89,0,3187.9,0,4265.18,2292.24,1098.58,1431.84,0,5754.61,0,393.24,0,1241.04,2547.91,653.56,10807.17,249787.5,535.6,4121.96,4142.88,0,0,728.26,61144.97,1106195.12,7871.47,137274.47,324.16,1096.96,0,0,0,0,320.52,17364.75,415.04,613.01,209.86,2919.14,451.98,674.1,638.26,1142.95,499.06,247.31,2570.21,637.68,271.3,387.31,16367.74,216.44,717.78,196.83,0,260.33,378.37,564.93,0,0,88.29,461.06,328.9,272.32,2421.04,11327.46,1950.53,718.72,391.29,817.03,763.82,0,0,7298.62,0,7955.16,0,1027.21,817.33,2216.74,0,4837.85,0,7937.89,463.58,523.79,1124.62,963.5,787.67,897.07,1752.87,385.27,0,0,222.6,0,189.7,891.3,8047.94,3157.46,311.67,190.25,7387.34,0,114.53,841.45,755.87,8492.62,126.86,0,1194.26,5023.35,0,12401.77,0,1138.04
G6_MB64,MB64,6,Mixed,Male,486.42,0,115.13,0,636.93,681.79,1470.4,1338.18,322.38,256.44,413.98,937.43,0,4221.13,0,2244.61,0,404.04,271.67,741.75,2140.55,73144.37,246.15,489.34,1956.25,0,1061.88,480.81,7912.26,234006.77,470.05,9037.39,205.42,279.02,431.98,296.76,0,156.64,101.73,4328.94,275.72,389.91,120.52,0,214.94,573.69,382.11,632.3,214.85,146.38,1359.24,167.08,239.63,164.54,4161.62,79.48,56.74,421.6,0,192.47,254.24,152.41,166.04,354.98,635.95,415.32,595.58,411.1,1037.52,3129.15,1268.39,0,371.18,519.73,656.51,0,147.24,3538.99,0,2055.41,513.77,395.81,422.49,131.04,3532.82,4682.88,0,2600.1,516.66,776.73,483.25,959.57,476.11,1025.49,2757.01,633.15,0,0,489.62,0,618.48,183.35,1598.79,812.34,0,301.62,92.83,1718.12,180.56,329.84,361.09,1969.72,1143.78,1973.34,0,832.18,1260.86,0,4505.85,0
G6_NB02,NB02,6,Mixed,Male,540.04,353.78,123.39,481.14,1267,714.7,266.83,0,4304.19,2385.24,0,1026.04,0,4635.12,241.2,558.72,261.51,246.82,0,661.43,474.26,11262.3,279.81,839,1488.29,0,0,404.53,5464.46,118021.92,296.93,4311.94,0,256.97,0,228.91,0,193.53,105.09,1108.86,279.07,150.85,0,777.31,325.64,282.84,0,1042.71,0,0,252.01,0,0,0,0,0,265.65,0,0,0,320.63,0,0,0,854.41,0,531.56,0,726.59,724.43,718.84,0,0,0,682.7,0,0,1443.78,0,410.75,0,0,467.09,0,0,0,914.48,683.95,0,0,0,0,0,751.44,0,0,0,0,0,0,0,0,1233.73,1074.28,0,731.41,546.99,0,0,0,220.26,0,0,895.01,0,221.69,0,804.07,0,0
G6_UT03,UT03,6,Mixed,Male,0,304.85,0,265.18,389.78,0,1887.89,331.22,324.06,195.03,585.36,404.82,0,1705.68,0,2653.89,0,0,1163.94,352.83,3104.25,60690.93,327.31,1899.51,919.1,409,0,0,38584.23,683816.81,1515.94,15611.08,398.22,710.73,0,945.31,278.88,0,164.42,1621.12,496.98,174.86,18109.12,4248.56,338.68,801.64,568.57,1003.46,0,325.59,1513.83,786.32,304.89,351.74,1337.76,183.34,706.35,1694.57,0,0,1618.94,368.88,0,110.44,208.59,888.76,192.25,121.89,1971.98,1641.7,923.81,1532.68,0,1678.18,2169.53,0,0,2391,309.72,595.92,0,1514.72,4162.59,1663.71,431.95,3867.32,0,2782.04,554.74,690.22,0,0,12770.42,9100.96,10751.8,4215.31,7411.82,3614.88,20448.09,0,0,0,52544.24,8365.57,1003.96,0,408.75,1205.75,354.38,12467.83,2334.79,0,245.89,268.69,676.96,0,4727.51,422.27,12895,1594.94
G6_BR50,BR50,6,Mixed,Male,0,267.66,597.89,439.38,1382.44,1376.01,618.08,402.61,5743.62,3243.35,216.84,382.35,354.87,1942.06,198,5173.54,339.97,547.99,3770.05,694.67,4918.27,71198.7,225.36,2886.45,1537.48,422.19,591.87,0,59463.59,667242.75,2466.17,26668.44,0,770.78,0,0,165.52,0,160.85,1463.93,184.81,401.5,4791.86,930.71,279.06,483.52,160.75,985.64,0,0,1561.46,483.89,156.11,170.73,1041.27,133.85,384.32,2082.13,0,0,228.17,0,259.45,0,411.9,613.04,419.7,175.99,736.71,2516.82,1466.6,0,299.11,631.35,575.47,0,0,5066.68,182.96,518.67,0,1014.74,952.94,1169.36,335.94,2003.67,0,607.7,422.9,421.06,259.24,442.41,1839.09,1427.77,0,629.89,177.34,212.93,0,0,0,0,0,8768.46,114.67,154.31,295.51,959.91,208.3,2425.94,466.07,125.32,0,0,599.45,360.76,5503.04,0,3586.3,820.34
G6_BR34,BR34,6,Mixed,Male,0,233.8,2209.66,0,1248.87,1280.56,5623.68,723.03,5250.47,2894.64,2068.15,543.21,0,3327.45,0,3228.07,0,0,2412.66,386.06,9538.82,257379.66,560.57,16549.83,7498.94,530.22,0,0,59845.87,1654430.25,0,107383.55,873.85,1474.33,0,0,0,0,260.24,14312.9,0,458.85,30333.82,8043.04,299.12,418.67,809.27,838.45,1200.13,403.77,3855.82,453.64,952.88,286.23,10613.42,0,1017.86,2312.58,271.49,0,295.73,255.63,0,0,510.72,1698.31,227.66,178.59,2242,6955.39,2053.28,444.55,346.1,833.7,763.14,312.6,0,5413.62,0,4969.75,0,1183.21,739.78,2967.3,3183.59,0,0,249.8,0,0,0,389.11,1583.65,1212.58,2337.89,654.28,0,273.48,0,0,343.18,4600.22,1312.6,1505.38,182.41,0,4930.12,0,98.25,746.69,0,5359.05,0,1106.47,0,20162.99,0,10573.84,2055.63,0
G6_BR34,BR34,6,Mixed,Male,0,203.97,2174.28,445.36,1365.52,1912.58,1277.63,0,4616.14,2685.66,469.03,694.17,728.55,2342.89,0,8001.65,0,0,1297.4,583.4,4591.34,168413.09,802.41,5828.77,1862.54,486.95,0,0,39357.66,1284610.88,3282.69,79127.47,442.43,1093.28,0,0,0,0,264.53,1115.97,298.91,313.34,0,0,311.33,396,438.89,1001.8,292.59,228.31,3032,378.19,268.46,218.7,894.99,0,783.99,2273.19,293.86,0,215.41,345.13,0,0,3189.83,0,292.24,217.18,1257.51,2619.07,2753.92,523.93,350.84,695.46,848.87,0,0,12577.65,0,546.63,0,1185.75,611.77,2372.59,0,2253.45,0,2330.39,1121.1,0,0,538.75,1596.75,1128.92,1695.86,219.11,0,471.38,278.23,0,187.71,0,0,1929.01,181.07,0,280.94,545.2,248.58,596.2,549.01,168.36,0,0,845.45,557.89,14168.02,0,3409.75,1190.86
G8_BR50,BR50,8,Mixed,Male,455.77,2778.88,425.72,2811.44,1234.38,660.72,281.89,0,4274.84,2291.52,0,304.39,386.29,2236.27,417.1,2144.32,281.7,508.91,0,535.56,2255.73,35337.86,387.76,1807.48,1336.14,0,977.66,489.46,25258.95,346110.69,1346.57,12892.11,355.21,910.35,592.2,5436.65,1400.21,1094.51,536.62,7009.1,2522.68,856.56,487.87,1361.7,249.79,588.77,505.85,1233.05,252.23,156.99,1144.36,630.28,820.87,333.86,852.78,1105.56,577.39,1383.81,1615.18,1008.72,9708.03,0,1505.58,349.54,822.32,434.64,939.9,123.39,421.05,554.91,588.97,0,6771.53,1086.3,1829.74,10563.35,2503.72,3965.24,2405.56,1347.66,863.62,804.25,901.06,6382.01,1805.46,1678.85,1550.81,10122.49,5157.2,1636.09,2405.79,2033.67,597.85,1059.12,0,8358.64,0,1389.58,11615.77,1030.04,1379.3,745.19,8976.79,4020.51,3482.19,1796.43,8855.29,0,1024.43,2995.79,0,0,964.04,2633.77,1563.13,914.99,9682.55,786.17,5212.62,2238.57
G8_MB09,MB09,8,Mixed,Male,710.02,3022.72,493.29,3109.12,1451.35,701.09,1458.22,0,4511.66,2372.47,432.53,522.96,756.9,4211.75,216.5,5214.28,274.45,647.15,0,712.01,3260.06,78924.3,343.98,4046.28,2129.55,597.29,1610,693.91,31848.49,611584.81,2394.72,34062.56,1225.96,1645.34,940.36,5707.39,1517.66,1302.9,718.77,7583.38,2757.62,882.56,468.42,9265.58,372.73,755.87,781.21,1450,234.31,358,1695.46,877.46,1020.9,361.11,836.49,1113.82,507.3,1336.18,1240.61,952.65,9874.18,0,1280.65,254.65,671.82,643.73,647.04,232.82,1432.88,1281.83,927.51,0,6871.43,2373.77,1729.4,11497.08,2442.22,4150.93,2462.45,1484.88,881.28,747.95,1054.78,3620.77,1323.14,2905.98,1977.42,10137.74,6142.62,2845.9,2471.13,1880.07,5109.42,1595.88,1792.29,5612.26,1780.93,0,12607.09,1038.07,0,1301.45,14080.8,3516.73,3471.83,1519.05,2699.48,10658.43,2444.18,3936.06,2610.4,0,1243.93,2551.55,0,1746.59,1845.11,0,9047.62,2555.74
G8_MB46,MB46,8,Mixed,Male,952.72,3558.36,437.59,3695.23,1456.87,998.04,1457.34,778.17,4669.16,2568.43,264.78,1433.46,920.76,7569.15,544.81,6702.21,263.23,1142.34,0,2629.38,3745.46,112782.58,0,5414.43,3514.45,779.99,1542.16,1007.39,27900.82,665227.75,4616.35,85517.29,1468.91,2228.15,1679.41,7236.9,1891.66,1772.34,908.1,10110.48,3570.76,1190.22,614.91,12523.93,481.04,1373.13,1100,1554.89,533.95,483.55,2988.86,738.19,1342.33,687.47,1161.42,1519.84,2720,0,1602.96,1270.94,12483.83,0,2472.2,0,1725.68,904.77,1041.32,396.86,1334.67,3070.64,1639.27,8552.32,2007.09,3552.6,1842.57,14330.34,3272.9,7215.75,3139.55,2025.64,2624.26,1651.59,983.29,8050.74,4205.04,1530.63,5604.98,12015.26,7225.57,2773.25,2718.63,3180.79,4789.86,990.81,3439.59,6562.1,3273.41,1775.19,15443.85,1286.35,1868.04,1208.39,0,2508.48,4203.98,1812.28,2241.55,11478.6,1313.24,587.87,1954.19,244.67,2553.08,3153.29,5487.15,1662.29,18482.03,2621.49,2754.12,2788.2
G8_MB50,MB50,8,Mixed,Male,669.47,3254.43,206.86,3088.15,1418.97,892.37,736.69,238.05,4366.3,2325.52,148.96,700.41,467.38,3157.55,511.36,9403.17,233.72,661.61,0,970.78,1236.77,35201.95,475.58,988.7,1346.55,396.08,970.26,628.04,12097.71,280594.28,1132.85,10146.06,889.14,1257.14,1091.11,5540.8,1292.1,966.2,530.58,6687.49,2669.93,884.85,426.11,5269.84,305.54,731.81,642.06,1420.28,201.2,220.39,1571.36,701.13,924.47,382.32,936.47,1131.78,664.66,1313.26,1263.31,949.49,9925.58,2197.92,1318.36,314.59,673.58,1509.19,674.69,158.25,601.28,524.85,592.88,6556.5,1421.33,1809.66,10870.13,2459.73,1751.88,6464.56,1889.2,1234.22,0,723.5,1434.05,6662.99,2668.78,1580.79,2716.43,12021.53,5483.51,2736.48,2526.5,2173.61,6126.26,1346.51,5482.28,1820.3,626.19,12594.94,0,1149.36,1591.31,292.41,3752.87,1798.12,3338.65,1835.53,8662.58,0,993.89,2170.53,0,996,2400.73,1167.66,1202.69,11236.75,0,7229.57,3514.39,0
G8_MB64,MB64,8,Mixed,Male,1043.14,4711.09,364.31,4832.26,1837.93,694.32,2228.28,494.89,5735,3085.64,395.47,2142.13,675.27,5042.93,700.24,13608.69,470.32,1377.04,0,1641.63,3382.17,66711.38,709.86,2387.15,2356.52,0,2644.31,913.18,8264.23,164079.16,1355.86,4831.14,2365.64,1792.06,1030.7,9100.68,2217.48,1648.11,803.96,10777.22,4255.25,1474.78,738.33,11614,531.89,1205.06,1057.96,2543.79,324.11,346.09,2633.08,761.57,1429.52,471.12,1450.56,1774.2,2655.13,0,2181.34,1534.59,15262.98,3293.44,2341.27,0,983.19,594.69,981.78,392.1,2836.74,1723.13,1096.26,0,10451.8,3102.24,2601.56,17195.26,4245.33,5738.03,3546.48,2005.06,1725.51,1410.51,1136.88,4992.15,2273.8,5044.52,2819.95,16025.57,9688.22,4401.49,3804.56,2919.98,6903.94,2402.33,2706.29,8609.09,3112.66,2042.87,18964.45,1577.7,2493.16,1064.32,0,2875.91,5910.64,0,4429.49,17293.51,4524.29,2500.48,0,0,1801.38,3855.63,2582.08,1729.64,10171.38,0,5993.23,4078.28
G8_NB02,NB02,8,Mixed,Male,618.49,3304.01,192.75,3260.58,1394.39,860.4,915.73,262.86,4971.85,2623.1,223.1,720.82,558.65,2676.25,238.81,3832.81,232.3,612.22,0,830.97,2863.08,58540.77,0,1097.74,1157.65,308.82,1205.42,519.32,19521.85,369583.47,2276.76,30552.03,848.15,763.04,1093.21,6344.68,1662.34,1446.85,877.04,7877.16,3024.05,1070.31,513.38,6337.14,340.67,743.91,615.93,1723.67,275.57,331.65,1438.6,706.1,1069.71,379.57,1023.01,1257.27,2191.16,1857.26,953.56,0,11082.78,2559.62,1917.92,805,317.95,1002.19,265,163.91,2803.72,2577.74,1708.83,7794.12,2015.74,2230.31,12248.77,2997.28,2211.57,7314.91,2673.44,1617.99,0,1260.54,630.66,7025.71,3857.66,1593.25,3763.62,11349.66,4881.93,1923.02,2401.76,2342.07,4128.44,1181.14,2461.54,5802.17,2665.5,1604.86,14648.59,1394.57,1893.1,2882.45,3582.47,0,4400.07,2937.49,11223.08,1543.69,3078.49,1608.42,0,1529.83,2662.85,1482.43,15712.55,0,0,50330.16,1957.85,0
G8_NB28,NB28,8,Mixed,Male,600.9,3028.23,244.88,2985.75,1344.33,598.75,507.07,160.35,4696.3,2487.88,0,532.22,220.22,1970.96,418.89,7355.48,239.01,533.87,0,613.47,1624.62,38778.12,391.34,2445.73,893.77,287.12,1263.57,503.38,16045.92,328466.81,879.97,8273.36,613.39,1051.3,634.83,5572.96,1448.03,1137.15,591.36,7015.05,2567.78,885.32,370.36,2287.23,284.15,807.35,562.46,1044.68,216.06,130.21,1168.07,790.28,854.01,546.35,923.66,1097.72,650.42,1314.61,1510.67,1030.63,9902.5,2373.39,1904.08,360.96,865.54,483.78,893.11,119.16,781.36,337.72,469.25,6590.79,1637.46,2639.11,10534.85,2690.04,2773.14,2973.38,2301.37,1289.15,0,404.42,859.15,6864.5,2224.94,1712.44,2775.69,9525.02,5461.58,1804.13,2347.69,1743.77,4101.72,1399.67,5810.27,2180.45,0,12945.98,0,1121.21,1343.34,313.59,5450.92,2011.89,1304.47,1798,8825.07,0,969.37,1670.33,0,1129,2422.17,1337.28,1183.28,6462.97,3278.1,3775.34,2502.33,0
G8_BR34,BR34,8,Mixed,Male,562.85,3017.53,987.25,2895.85,1350.7,518.62,1477.5,0,4842.57,2612.17,449.86,439.28,891.07,2233.49,0,3641.68,0,622.14,0,837.5,5341.38,172254.64,694.79,12307.4,2097.54,528.71,1243.2,524.5,29189.04,886110.25,2738.87,43267.38,1424.31,2080.48,925.65,5357.56,1335,1125.9,624.23,7010.8,2767.64,1042.43,38104.33,6370.13,290.77,744.11,807.25,1155.57,409.02,0,1609.19,596.76,831.69,396.64,936.77,1066.86,2382.66,2910.57,1130.99,0,9936.99,0,1589.68,755.52,1140.77,1039.55,2175.98,1825.01,1375.38,3054.22,2509.48,7139.68,2310.25,1687.85,2024.36,10654.98,2609.9,9147.32,2337.14,1524.05,1304.75,765.44,693.55,3769.21,1213.55,3018.98,1923.19,4976.89,1814.77,2488.35,1679.79,1267.01,4216.25,885.2,2614.78,5037.12,2130.43,0,13680.78,1193.91,1842.45,2312.6,3326.32,3000.01,3779.96,2696.58,0,6651.14,2577.81,2434.98,314.17,0,2362.74,1064.12,0,1691.1,24285.27,866.69,5927.86,3459.89
G8_BR50,BR50,8,Mixed,Male,392.24,2421.4,821.15,2319.75,1158.08,1167.59,565.74,0,3862.31,2042.92,0,466.57,761.37,1280.74,0,4944.41,0,0,4105.9,655.68,7395.65,91219.54,1342.19,8482.15,1679.04,379.79,1841.51,328.07,74016.7,721113.94,3352.94,24689.18,759.07,1295.63,639.53,4073.67,1242.05,776.89,450.14,5551.85,1950.34,645.1,22347.68,4810.65,253.45,556.1,489.74,615.05,370.29,179.9,1793.22,1095,634.74,336.75,648.92,751.35,1519.51,0,1291.76,629.72,6821.52,0,904.64,470.7,425.87,603.95,341.15,209.62,581.13,1847.57,1125.05,4754.22,1122.2,1768.4,1151.54,7820.84,1819.3,5300.28,1636.76,1182.31,0,1751.88,3574.89,4447.71,3383.52,2348.5,1247.36,7266.05,3947.74,1349.69,1194.77,674.25,10165.48,8003.85,1719.08,3720.99,1488,946.52,8488.78,798.72,1533.78,1548.53,79965.1,8817.82,2406.64,1996.99,4308.6,4054.73,1605.44,12133.97,1988.48,87.13,587.81,1627.92,1176.28,2688.58,15674.45,669.63,11042.17,2535.68
G8_MB09,MB09,8,Mixed,Male,632.02,3009.48,774.73,3093.05,1472.26,1005.96,1928.07,344.24,4500.99,2359.99,554.25,611.59,1343.36,2840.49,476.28,11178.83,229.96,570.62,0,959.71,4311.37,111881.25,496.54,4013.59,2437.73,659.35,1288.7,774.87,34740.22,701516.5,4581.77,70395.27,1328.4,1966.38,911.74,5575.44,1614.79,1133.63,890.07,7221.23,2745.87,2245.73,51949.08,0,365.68,792.76,786.59,1417.63,405.45,397.66,2825.17,694.45,1068.57,856.99,6937.97,1100.73,2248.77,1974,922.35,9779.33,0,1632.66,0,801.96,735.64,1023.54,0,1114.2,2774.71,4028.82,2254.17,6916.76,1843.91,3589.05,1539.49,11839.29,2616.51,5736.44,2234.3,1429.54,0,1942.81,1025.91,6794.31,7295.87,1264.69,5100.72,10211.76,7069.55,3657.26,3232.68,2556.51,7059.07,2701.61,7217.72,6995.38,3590.53,0,14713.32,1542.59,1979.79,2570.01,0,15087.34,3268.93,0,2368.27,6694.7,2103.86,6081.43,3597.35,749.38,2162.09,2264.67,1765.07,2916.82,21410.13,0,13325.71,3917.25
